,Position,Track_Name_Orig,Artist,Streams,URL,track_id,date_initial,date_fin,track_name,track_release_date,explicit,track_popularity,album_name,artist_id,artist_name,artist_followers,artist_popularity,collaboration_artists_names
7285,86,La bikina - En vivo,Luis Miguel,1077832,https://open.spotify.com/track/1jxO9AwMqYynDsuMWKrPvi,1jxO9AwMqYynDsuMWKrPvi,2021-09-10,2021-09-17,La bikina - En vivo,2000-01-11,False,69,Vivo,2nszmSgqreHSdJA3zWPyrW,Luis Miguel,7971784,83,Luis Miguel
7286,87,Saturno,Pablo Alborán,1075566,https://open.spotify.com/track/2f0Ft2XdvNSMSY5TUlZgEz,2f0Ft2XdvNSMSY5TUlZgEz,2021-09-10,2021-09-17,Saturno,2017-06-01,False,79,Prometo,5M9Bb4adKAgrOFOhc05Y50,Pablo Alborán,3877363,77,Pablo Alborán
7287,88,Ahora Te Puedes Marchar,Luis Miguel,1074353,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E,1uKjQoh8JZj9ryuYRhpd7E,2021-09-10,2021-09-17,Ahora Te Puedes Marchar,1987-07-15,False,77,Soy Como Quiero Ser,2nszmSgqreHSdJA3zWPyrW,Luis Miguel,7971784,83,Luis Miguel
7288,89,AM,Nio Garcia,1066281,https://open.spotify.com/track/2dNhNlpZAtV4lwAFW45LIv,2dNhNlpZAtV4lwAFW45LIv,2021-09-10,2021-09-17,AM,2021-01-28,True,81,AM,5hdhHgpxyniooUiQVaPxQ0,Nio Garcia,2340031,83,"Nio Garcia,Flow La Movie"
7289,90,Hasta la Miel Amarga (feat. Grupo Firme),"Luis Angel ""El Flaco""",1058192,https://open.spotify.com/track/3D3W7rDsuJIAtjInwh6Moc,3D3W7rDsuJIAtjInwh6Moc,2021-09-10,2021-09-17,Hasta la Miel Amarga (feat. Grupo Firme),2020-05-01,False,75,Hasta la Miel Amarga (feat. Grupo Firme),4kJ2OBSNasUA4yOT5NCfCl,"Luis Angel ""El Flaco""",93540,69,"Luis Angel ""El Flaco"",Grupo Firme"
7290,91,Fiel - Remix,Wisin,1049557,https://open.spotify.com/track/43qcs9NpJhDxtG91zxFkj7,43qcs9NpJhDxtG91zxFkj7,2021-09-10,2021-09-17,Fiel - Remix,2021-06-15,True,85,Fiel (Remix),3E6xrwgnVfYCrCs0ePERDz,Wisin,7100538,83,"Wisin,Jhay Cortez,Anuel AA,Los Legendarios,Myke Towers"
7291,92,Tan Bonita,Piso 21,1039559,https://open.spotify.com/track/6mm3K0yWp6uzfOMuipM9Zh,6mm3K0yWp6uzfOMuipM9Zh,2021-09-10,2021-09-17,Tan Bonita,2021-03-18,False,78,El Amor En Los Tiempos Del Perreo,4bw2Am3p9ji3mYsXNXtQcd,Piso 21,7405060,78,Piso 21
7292,93,Grandes Ligas,Lupillo Rivera,1030297,https://open.spotify.com/track/06IceO7e9isF3nX3y7dOTe,06IceO7e9isF3nX3y7dOTe,2021-09-10,2021-09-17,Grandes Ligas,2021-05-14,True,74,Grandes Ligas,341CfLcUdaBGixB8IJjYwW,Lupillo Rivera,733669,64,"Lupillo Rivera,Aleman,Santa Fe Klan,Snoop Dogg,B-Real"
7293,94,No Me Conoce - Remix,Jhay Cortez,1024712,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,4R8BJggjosTswLxtkw8V7P,2021-09-10,2021-09-17,No Me Conoce - Remix,2019-05-24,False,78,Famouz,0EFisYRi20PTADoJrifHrz,Jhay Cortez,2719270,89,"Jhay Cortez,J Balvin,Bad Bunny"
7294,95,Loquita,Reik,1020664,https://open.spotify.com/track/2OTULPNeQUkwQ0tNzcG7tj,2OTULPNeQUkwQ0tNzcG7tj,2021-09-10,2021-09-17,Loquita,2021-08-12,False,80,Loquita,0vR2qb8m9WHeZ5ByCbimq2,Reik,6370777,82,"Reik,Rauw Alejandro"
7295,96,Fulanito,Becky G,1019173,https://open.spotify.com/track/59L8x0xy8njj75vzVCPMqg,59L8x0xy8njj75vzVCPMqg,2021-09-10,2021-09-17,Fulanito,2021-06-03,False,84,Fulanito,4obzFoKoKRHIphyHzJ35G3,Becky G,10567160,83,"Becky G,El Alfa"
7296,97,Brillas,León Larregui,1016081,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI,6VuUMo1TusnqBxLTnr3hOI,2021-09-10,2021-09-17,Brillas,2012-01-01,False,75,Solstis - De León Larregui,4ClsVDy2g7RKSSlvq8cF6d,León Larregui,1533018,69,León Larregui
7297,98,Me La Avente,Carin Leon,1015603,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ,2QwMXe5zbqymDZGYsMDVqZ,2021-09-10,2021-09-17,Me La Avente,2019-08-01,False,75,El Malo,66ihevNkSYNzRAl44dx6jJ,Carin Leon,2485614,80,Carin Leon
7298,99,Palabra de Hombre,El Fantasma,1011007,https://open.spotify.com/track/4CLkDJ4xLqkV4Vt2vPOny1,4CLkDJ4xLqkV4Vt2vPOny1,2021-09-10,2021-09-17,Palabra de Hombre,2020-09-11,False,70,Guárdame Esta Noche,0my6Pg4I28dVcZLSpAkqhv,El Fantasma,3223526,78,El Fantasma
7299,100,Que Esta Pasando,Fuerza Regida,1009408,https://open.spotify.com/track/26xQbFpVg8JCT5NKQFJXg8,26xQbFpVg8JCT5NKQFJXg8,2021-09-10,2021-09-17,Que Esta Pasando,2021-04-30,False,75,Que Esta Pasando,0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,1174476,72,"Fuerza Regida,Calle 24"
7300,101,LALISA,LISA,1007838,https://open.spotify.com/track/7uQZVznj0uQOGC9KhV2Mg6,7uQZVznj0uQOGC9KhV2Mg6,2021-09-10,2021-09-17,LALISA,2021-09-10,False,85,LALISA,5L1lO4eRHmJ7a0Q6csE5cT,LISA,939726,81,LISA
7301,102,Amnesia,La Santa Grifa,1005192,https://open.spotify.com/track/3T0DeQvOtdqd7Yo3t2Ig3N,3T0DeQvOtdqd7Yo3t2Ig3N,2021-09-10,2021-09-17,Amnesia,2021-06-11,True,76,Amnesia,1oH2B8tcHn4Gpl2bmmyd4A,La Santa Grifa,1278682,72,La Santa Grifa
7302,103,El Güero (Feat. Marca MP),Grupo Firme,999497,https://open.spotify.com/track/2MeEuwplwbbjZ7hxRI6viw,2MeEuwplwbbjZ7hxRI6viw,2021-09-10,2021-09-17,El Güero (Feat. Marca MP),2019-11-29,False,76,El Güero (Feat. Marca MP),1dKdetem2xEmjgvyymzytS,Grupo Firme,3292040,85,"Grupo Firme,Marca MP"
7303,104,2 Veces,Los Plebes del Rancho de Ariel Camacho,990941,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM,4cV6ld7uIs906zOwNscoBM,2021-09-10,2021-09-17,2 Veces,2021-05-21,False,65,Recordando A Una Leyenda,6cnl6Jz97730GUS8zEAK77,Los Plebes del Rancho de Ariel Camacho,3302160,70,"Los Plebes del Rancho de Ariel Camacho,Christian Nodal"
7304,105,good 4 u,Olivia Rodrigo,989459,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,4ZtFanR9U6ndgddUvNcjcG,2021-09-10,2021-09-17,good 4 u,2021-05-21,True,96,SOUR,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,8796291,92,Olivia Rodrigo
7305,106,El Color de Tus Ojos,Banda MS de Sergio Lizárraga,975378,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq,1l77YWrGUp3qX3NS1rz7lq,2021-09-10,2021-09-17,El Color de Tus Ojos,2017-04-21,False,75,La Mejor Versión De Mí,2C6i0I5RiGzDKN9IAF8reh,Banda MS de Sergio Lizárraga,12682745,82,Banda MS de Sergio Lizárraga
7306,107,Cerrando Ciclos,Banda MS de Sergio Lizárraga,972380,https://open.spotify.com/track/3fBJNawfhtgCmo58trRK2z,3fBJNawfhtgCmo58trRK2z,2021-09-10,2021-09-17,Cerrando Ciclos,2020-08-14,False,74,El Trabajo Es La Suerte,2C6i0I5RiGzDKN9IAF8reh,Banda MS de Sergio Lizárraga,12682745,82,Banda MS de Sergio Lizárraga
7307,108,UN DIA (ONE DAY),J Balvin,950659,https://open.spotify.com/track/66x45Yh9x397PWpxMX0ZDT,66x45Yh9x397PWpxMX0ZDT,2021-09-10,2021-09-17,UN DIA (ONE DAY),2021-09-10,False,69,JOSE,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,30103784,95,"J Balvin,Dua Lipa,Bad Bunny,Tainy"
7308,109,Belleza De Cantina,Cardenales De Nuevo León,950188,https://open.spotify.com/track/4ZplewvZRLFcfBa5uyBbhd,4ZplewvZRLFcfBa5uyBbhd,2021-09-10,2021-09-17,Belleza De Cantina,2002-01-01,False,72,Por Las Damas,0GpuSge5ffZ053NhXxgQkV,Cardenales De Nuevo León,1178233,70,Cardenales De Nuevo León
7309,110,La Botella,Justin Quiles,948316,https://open.spotify.com/track/6GPBXtnSepHovJi1uD1Ggj,6GPBXtnSepHovJi1uD1Ggj,2021-09-10,2021-09-17,La Botella,2021-08-19,True,83,La Última Promesa,14zUHaJZo1mnYtn6IBRaRP,Justin Quiles,2996189,86,"Justin Quiles,Maluma"
7310,111,PSL,Sech,942612,https://open.spotify.com/track/6o4Gciys1ZIOQ2kDGnvKdm,6o4Gciys1ZIOQ2kDGnvKdm,2021-09-10,2021-09-17,PSL,2021-04-15,True,81,42,77ziqFxp5gaInVrF2lj4ht,Sech,9225863,89,Sech
7311,112,Bombos y Tarolas,Cartel De Santa,940231,https://open.spotify.com/track/5MyEACD2kRFeh231Z6FkdE,5MyEACD2kRFeh231Z6FkdE,2021-09-10,2021-09-17,Bombos y Tarolas,2010-05-25,True,58,Sincopa,07PdYoE4jVRF6Ut40GgVSP,Cartel De Santa,8712323,79,Cartel De Santa
7312,113,Amapolas,Leo Rizzi,939634,https://open.spotify.com/track/0z5yLgBmAtaylDYrgwzlpH,0z5yLgBmAtaylDYrgwzlpH,2021-09-10,2021-09-17,Amapolas,2021-07-09,False,76,Amapolas,2281RSmb2cN6knnt0Iarb2,Leo Rizzi,62151,63,Leo Rizzi
7313,114,Sal y Perrea,Sech,936308,https://open.spotify.com/track/5u7twkeask1VIyDeNTElSU,5u7twkeask1VIyDeNTElSU,2021-09-10,2021-09-17,Sal y Perrea,2021-04-15,False,83,42,77ziqFxp5gaInVrF2lj4ht,Sech,9225863,89,Sech
7314,115,TE MUDASTE,Bad Bunny,935138,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY,5RubKOuDoPn5Kj5TLVxSxY,2021-09-10,2021-09-17,TE MUDASTE,2020-11-27,True,81,EL ÚLTIMO TOUR DEL MUNDO,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,Bad Bunny
7315,116,El Amor Soñado,Los Tucanes De Tijuana,929311,https://open.spotify.com/track/587p8shYuTXUhThG3t9x60,587p8shYuTXUhThG3t9x60,2021-09-10,2021-09-17,El Amor Soñado,2000-11-01,False,74,Me Gusta Vivir De Noche,014WIDx7H4BRCHB1faiisK,Los Tucanes De Tijuana,1367245,76,Los Tucanes De Tijuana
7316,117,Adiós Amor,Christian Nodal,927282,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y,63bmZnBN1CiJ9sA4qTEe8y,2021-09-10,2021-09-17,Adiós Amor,2017-08-25,False,75,Me Dejé Llevar,0XwVARXT135rw8lyw1EeWP,Christian Nodal,8764927,84,Christian Nodal
7317,118,Si Estuviésemos Juntos,Bad Bunny,916569,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI,35wvL50xvKpCHEJPxLOLPI,2021-09-10,2021-09-17,Si Estuviésemos Juntos,2018-12-23,True,80,X 100PRE,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,Bad Bunny
7318,119,Sabes Una Cosa,Luis Miguel,915826,https://open.spotify.com/track/21Ullb4TU8qMsQd0Iselng,21Ullb4TU8qMsQd0Iselng,2021-09-10,2021-09-17,Sabes Una Cosa,2005-09-06,False,68,Mexico en la Piel (edicion diamante),2nszmSgqreHSdJA3zWPyrW,Luis Miguel,7971784,83,Luis Miguel
7319,120,Need To Know,Doja Cat,906010,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi,3Vi5XqYrmQgOYBajMWSvCi,2021-09-10,2021-09-17,Need To Know,2021-06-25,True,94,Planet Her,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,10620262,95,Doja Cat
7320,121,Ram Pam Pam,Natti Natasha,905420,https://open.spotify.com/track/4DHDIdeayp8xvlyg22wREO,4DHDIdeayp8xvlyg22wREO,2021-09-10,2021-09-17,Ram Pam Pam,2021-04-20,True,82,Ram Pam Pam,1GDbiv3spRmZ1XdM1jQbT7,Natti Natasha,6644494,81,"Natti Natasha,Becky G"
7321,122,Pa' Olvidarme De Ella,Piso 21,901064,https://open.spotify.com/track/3lR4O0vtkhCAvVEUEWUL0S,3lR4O0vtkhCAvVEUEWUL0S,2021-09-10,2021-09-17,Pa' Olvidarme De Ella,2021-03-18,True,70,El Amor En Los Tiempos Del Perreo,4bw2Am3p9ji3mYsXNXtQcd,Piso 21,7405060,78,"Piso 21,Christian Nodal"
7322,123,Callaita,Bad Bunny,898318,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2TH65lNHgvLxCKXM3apjxI,2021-09-10,2021-09-17,Callaita,2019-05-31,True,81,Callaita,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,"Bad Bunny,Tainy"
7323,124,Me Dediqué a Perderte,Alejandro Fernández,897135,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr,4NUt1fcnO9aQAELBgXq3Kr,2021-09-10,2021-09-17,Me Dediqué a Perderte,2004-09-01,False,76,A Corazón Abierto,6sq1yF0OZEWA4xoXVKW1L9,Alejandro Fernández,4610945,79,Alejandro Fernández
7324,125,El Amor De Tu Vida,Carin Leon,885958,https://open.spotify.com/track/5HpXH64cSBNu26yhw3vK37,5HpXH64cSBNu26yhw3vK37,2021-09-10,2021-09-17,El Amor De Tu Vida,2020-08-28,False,74,El Amor De Tu Vida,66ihevNkSYNzRAl44dx6jJ,Carin Leon,2485614,80,"Carin Leon,Conjunto Primavera"
7325,126,Vete,Bad Bunny,883226,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,2n7ohqg1s68ToAHh4u9mcW,2021-09-10,2021-09-17,Vete,2020-02-29,True,72,YHLQMDLG,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,Bad Bunny
7326,127,KESI - Remix,Camilo,882268,https://open.spotify.com/track/0IqCoZ168iRc9LqfrYgpZy,0IqCoZ168iRc9LqfrYgpZy,2021-09-10,2021-09-17,KESI - Remix,2021-07-14,False,83,KESI (Remix),28gNT5KBp7IjEOQoevXf9N,Camilo,11623799,85,"Camilo,Shawn Mendes"
7327,128,Hasta Que Me Olvides,Luis Miguel,881431,https://open.spotify.com/track/6vPAmoERUMRoTZaCCSWQ12,6vPAmoERUMRoTZaCCSWQ12,2021-09-10,2021-09-17,Hasta Que Me Olvides,1993,False,75,Aries,2nszmSgqreHSdJA3zWPyrW,Luis Miguel,7971784,83,Luis Miguel
7328,129,La Media Vuelta,Luis Miguel,859530,https://open.spotify.com/track/1lKI9y1DL6QnYTZguVmACX,1lKI9y1DL6QnYTZguVmACX,2021-09-10,2021-09-17,La Media Vuelta,1994-08-30,False,71,Segundo Romance,2nszmSgqreHSdJA3zWPyrW,Luis Miguel,7971784,83,Luis Miguel
7329,130,¿Quién Te Crees?,MC Davo,858635,https://open.spotify.com/track/2LXOSAYiSrTfIf8smheLaz,2LXOSAYiSrTfIf8smheLaz,2021-09-10,2021-09-17,¿Quién Te Crees?,2021-03-19,False,73,¿Quién Te Crees?,3TGeuw7OmACouH5JAKkX7I,MC Davo,1578942,71,"MC Davo,Calibre 50"
7330,131,Mente Positiva,Junior H,858461,https://open.spotify.com/track/3WQilym5Vi4ypxb70vx0eY,3WQilym5Vi4ypxb70vx0eY,2021-09-10,2021-09-17,Mente Positiva,2020-03-27,True,76,Atrapado en un Sueño,7Gi6gjaWy3DxyilpF1a8Is,Junior H,1455186,80,Junior H
7331,132,MONTERO (Call Me By Your Name),Lil Nas X,858060,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd,67BtfxlNbhBmCDR2L2l8qd,2021-09-10,2021-09-17,MONTERO (Call Me By Your Name),2021-03-31,True,92,MONTERO (Call Me By Your Name),7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,6710470,94,Lil Nas X
7332,133,La Santa,Bad Bunny,854699,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,69vlMrzHwATKzupwNcUPyK,2021-09-10,2021-09-17,La Santa,2020-02-29,True,80,YHLQMDLG,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,"Bad Bunny,Daddy Yankee"
7333,134,El Envidioso,Los Dos Carnales,850439,https://open.spotify.com/track/53PoPAD389bBE4ePYuT95g,53PoPAD389bBE4ePYuT95g,2021-09-10,2021-09-17,El Envidioso,2020-07-10,False,73,Al Estilo Rancheron,25UNJbwGZSQKvz5cPLWlv3,Los Dos Carnales,1336619,78,Los Dos Carnales
7334,135,Si Veo a Tu Mamá,Bad Bunny,847429,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,41wtwzCZkXwpnakmwJ239F,2021-09-10,2021-09-17,Si Veo a Tu Mamá,2020-02-29,False,80,YHLQMDLG,4q3ewBCX7sLwd24euuV69X,Bad Bunny,38230693,97,Bad Bunny
7335,136,El Drip,Natanael Cano,845526,https://open.spotify.com/track/5NCBP3ivrIDcHEtzHSW3k0,5NCBP3ivrIDcHEtzHSW3k0,2021-09-10,2021-09-17,El Drip,2019-10-31,True,75,Corridos Tumbados,0elWFr7TW8piilVRYJUe4P,Natanael Cano,2878513,80,Natanael Cano
7336,137,Reloj,Rauw Alejandro,837702,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J,4loQgPwJHocL3dFwLfjb1J,2021-09-10,2021-09-17,Reloj,2020-11-13,True,74,Afrodisíaco,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,7057220,93,"Rauw Alejandro,Anuel AA"
7337,138,No Te Contaron Mal,Christian Nodal,835902,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj,7hbk4BaF66O09R1gq0bKwj,2021-09-10,2021-09-17,No Te Contaron Mal,2019-05-10,False,70,Ahora,0XwVARXT135rw8lyw1EeWP,Christian Nodal,8764927,84,Christian Nodal
7338,139,Simplemente Gracias,Calibre 50,834070,https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5,3K6noLeoPTQJ5jUErC8jT5,2021-09-10,2021-09-17,Simplemente Gracias,2019-08-16,False,72,Simplemente Gracias,4jogXSSvlyMkODGSZ2wc2P,Calibre 50,5715221,82,Calibre 50
7339,140,El Amor No Fue Pa´ Mí - En Vivo,Grupo Firme,829007,https://open.spotify.com/track/3dkEwOKhFselY2m22Nj2vi,3dkEwOKhFselY2m22Nj2vi,2021-09-10,2021-09-17,El Amor No Fue Pa´ Mí - En Vivo,2019-04-19,False,73,El Amor No Fue Pa´ Mí (En Vivo),1dKdetem2xEmjgvyymzytS,Grupo Firme,3292040,85,"Grupo Firme,Banda Coloso"
7340,141,Amor A Primera Vista,Los Ángeles Azules,826743,https://open.spotify.com/track/5Myb8S90Wg0yLec5kmrIGJ,5Myb8S90Wg0yLec5kmrIGJ,2021-09-10,2021-09-17,Amor A Primera Vista,2020-08-28,False,59,De Buenos Aires Para El Mundo,0ZCO8oVkMj897cKgFH7fRW,Los Ángeles Azules,4939765,77,"Los Ángeles Azules,Belinda,Lalo Ebratt,Horacio Palencia"
7341,142,Cada Vez Te Extraño Más,Grupo Firme,825321,https://open.spotify.com/track/70w1mwTod6NgCNV6e7ZlIQ,70w1mwTod6NgCNV6e7ZlIQ,2021-09-10,2021-09-17,Cada Vez Te Extraño Más,2019-08-07,False,74,Cada Vez Te Extraño Más,1dKdetem2xEmjgvyymzytS,Grupo Firme,3292040,85,"Grupo Firme,Luis Alfonso Partida El Yaki"
7342,143,Amor Tumbado,Natanael Cano,822977,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj,5aJ1M43pinROpwaPnO8KRj,2021-09-10,2021-09-17,Amor Tumbado,2019-12-24,False,76,Mi Nuevo Yo,0elWFr7TW8piilVRYJUe4P,Natanael Cano,2878513,80,Natanael Cano
7343,144,Don't Start Now,Dua Lipa,821751,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,3PfIrDoz19wz7qK7tYeu62,2021-09-10,2021-09-17,Don't Start Now,2020-03-27,False,82,Future Nostalgia,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,28691377,92,Dua Lipa
7344,145,Se Me Olvidó,Christian Nodal,820786,https://open.spotify.com/track/7paFC3FEu1WtPVP4Do6VZN,7paFC3FEu1WtPVP4Do6VZN,2021-09-10,2021-09-17,Se Me Olvidó,2020-05-29,False,71,AYAYAY!,0XwVARXT135rw8lyw1EeWP,Christian Nodal,8764927,84,Christian Nodal
7345,146,Música Romántica,Pancho Barraza,817035,https://open.spotify.com/track/0gOwkN1piWLMINfj97SogV,0gOwkN1piWLMINfj97SogV,2021-09-10,2021-09-17,Música Romántica,2021-06-24,False,74,Música Romántica,5dmU7FrmtbQaSzIvGsE4Jp,Pancho Barraza,1876919,71,"Pancho Barraza,Grupo Firme"
7346,147,Amor Fugaz,Los Del Limit,811547,https://open.spotify.com/track/4O2bxKTnK9En7OPw8kGDDF,4O2bxKTnK9En7OPw8kGDDF,2021-09-10,2021-09-17,Amor Fugaz,2021-05-28,False,76,The Life in Your Eyes,4pQxRQ2bUyVpk89wzztCLw,Los Del Limit,31989,63,Los Del Limit
7347,148,Todavia,La Factoria,807950,https://open.spotify.com/track/3D5uEBD0cAEGZGUo5j9045,3D5uEBD0cAEGZGUo5j9045,2021-09-10,2021-09-17,Todavia,2019-09-06,False,72,Perreo salvaje,4VsbQvC84B8Z3IsBY1HLQy,La Factoria,238468,66,La Factoria
7348,149,¿Por Qué Me Haces Llorar?,Juan Gabriel,797945,https://open.spotify.com/track/68pE8830rWrd5LSSfKcRqn,68pE8830rWrd5LSSfKcRqn,2021-09-10,2021-09-17,¿Por Qué Me Haces Llorar?,2010-01-01,False,71,Juan Gabriel,2MRBDr0crHWE5JwPceFncq,Juan Gabriel,5747802,77,Juan Gabriel
7349,150,La Incondicional,Luis Miguel,797185,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b,6F9yAYUaNbUhdlQyt5uZ3b,2021-09-10,2021-09-17,La Incondicional,1988-11-25,False,75,Busca Una Mujer,2nszmSgqreHSdJA3zWPyrW,Luis Miguel,7971784,83,Luis Miguel
7350,151,Butter,BTS,795603,https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN,2bgTY4UwhfBYhGT4HUYStN,2021-09-10,2021-09-17,Butter,2021-06-04,False,91,"Butter (Hotter, Sweeter, Cooler)",3Nrfpe0tUJi4K4DXYWgMUX,BTS,39643311,96,BTS
7351,152,Desvelado,Bobby Pulido,793294,https://open.spotify.com/track/2JJSGhPpATm8lXeYjD95fw,2JJSGhPpATm8lXeYjD95fw,2021-09-10,2021-09-17,Desvelado,1995-01-01,False,72,Desvelado,4EEZg8R3dxbTCCQ1DVWtHg,Bobby Pulido,418547,63,Bobby Pulido
7352,153,Culón Culito,Cartel De Santa,793034,https://open.spotify.com/track/2JNqLKnqJejNzrmRLNFNFL,2JNqLKnqJejNzrmRLNFNFL,2021-09-10,2021-09-17,Culón Culito,2016-11-18,True,72,Viejo Marihuano,07PdYoE4jVRF6Ut40GgVSP,Cartel De Santa,8712323,79,Cartel De Santa
7353,154,Disfruto Lo Malo,Junior H,783011,https://open.spotify.com/track/46DU5gYWY2vjE79mbhX4Wv,46DU5gYWY2vjE79mbhX4Wv,2021-09-10,2021-09-17,Disfruto Lo Malo,2021-05-26,False,67,Disfruto Lo Malo,7Gi6gjaWy3DxyilpF1a8Is,Junior H,1455186,80,"Junior H,Natanael Cano"
7354,155,Devuélveme a mi chica,Hombres G,780884,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190,1Wrzhfa5bNlqvsnCztz190,2021-09-10,2021-09-17,Devuélveme a mi chica,1985,False,76,Hombres G (Edición 30 Aniversario),60uh2KYYSCqAgJNxcU4DA0,Hombres G,2550179,72,Hombres G
7355,156,Levitating (feat. DaBaby),Dua Lipa,778717,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,5nujrmhLynf4yMoMtj8AQF,2021-09-10,2021-09-17,Levitating (feat. DaBaby),2020-03-27,False,87,Future Nostalgia,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,28691377,92,"Dua Lipa,DaBaby"
7356,157,Tú,Los Elegantes de Jerez,777737,https://open.spotify.com/track/5GkeaIeCEfB0LOqk7sIVHQ,5GkeaIeCEfB0LOqk7sIVHQ,2021-09-10,2021-09-17,Tú,2020-02-24,False,74,Tú,0ZcwFNId7ySqDJyhXfKIav,Los Elegantes de Jerez,76368,63,Los Elegantes de Jerez
7357,158,Vámonos a Marte,Kevin Kaarl,768754,https://open.spotify.com/track/2TzkIzgzIHhewMxyh1u4hh,2TzkIzgzIHhewMxyh1u4hh,2021-09-10,2021-09-17,Vámonos a Marte,2019-02-28,False,77,Hasta el Fin Del Mundo,6OBGbSaBUvQtk9wpQfDbOE,Kevin Kaarl,714013,72,Kevin Kaarl
7358,159,La Mitad,Camilo,768343,https://open.spotify.com/track/63Zaf8Rci6eOUPqDQ4fUFx,63Zaf8Rci6eOUPqDQ4fUFx,2021-09-10,2021-09-17,La Mitad,2020-04-17,False,75,Por Primera Vez,28gNT5KBp7IjEOQoevXf9N,Camilo,11623799,85,"Camilo,Christian Nodal"
7359,160,Leve,Cartel De Santa,755689,https://open.spotify.com/track/00jpfco62YfQj1BBYCCuKH,00jpfco62YfQj1BBYCCuKH,2021-09-10,2021-09-17,Leve,2016-11-18,True,72,Viejo Marihuano,07PdYoE4jVRF6Ut40GgVSP,Cartel De Santa,8712323,79,Cartel De Santa
7360,161,Tal Vez,Paulo Londra,755569,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,5jW3rF4URMdK7tO2xjS5EI,2021-09-10,2021-09-17,Tal Vez,2019-05-23,False,76,Homerun,3vQ0GE3mI0dAaxIMYe5g7z,Paulo Londra,13715178,79,Paulo Londra
7361,162,drivers license,Olivia Rodrigo,755414,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH,5wANPM4fQCJwkGd4rN57mH,2021-09-10,2021-09-17,drivers license,2021-05-21,True,90,SOUR,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,8796291,92,Olivia Rodrigo
7362,163,Tatuajes,Joan Sebastian,748422,https://open.spotify.com/track/57dG9il4j7Hi7G8Cqgi0Ts,57dG9il4j7Hi7G8Cqgi0Ts,2021-09-10,2021-09-17,Tatuajes,1996-02-09,False,72,Joan Sebastian Con Mariachi,7FsRH5bw8iWpSbMX1G7xf1,Joan Sebastian,5736240,78,Joan Sebastian
7363,164,traitor,Olivia Rodrigo,747806,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,5CZ40GBx1sQ9agT82CLQCT,2021-09-10,2021-09-17,traitor,2021-05-21,False,92,SOUR,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,8796291,92,Olivia Rodrigo
